teks,label
"BERITA ACARA REKONSILIASI
Nomor: BAR-155410/WPB.13/KP.028/2021
Pada hari ini Rabu tanggal Dua Belas bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
WONOGIRI (019124) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara SURAKARTA, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
8,142,118,000
7,954,656,243
-1,915,843
0
10,330,883
0
0
0
0
0
0
0

SAI
8,142,118,000
7,954,656,243
-1,915,843
0
10,330,883
0
0
0
0
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-1569/WPB.13/KP.148/2021
Pada hari ini Kamis tanggal Satu bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
KLATEN (019131) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara KLATEN
, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
10,772,133,000
3,029,212,141
-1,110,061
0
417,443
0
0
24,000,000
24,000,000
0
0
0

SAI
10,772,133,000
3,029,212,141
-1,110,061
0
417,443
0
0
24,000,000
24,000,000
0
0
0

Perbedaan

Hasil Rekonsiliasi secara rinci tertuang dalam Laporan Hasil Rekonsiliasi dan lampiran
lainnya yang merupakan bagian yang tidak terpisahkan dari BAR ini. Perbedaan yang masih
ditemukan akan ditindaklanjuti kedua belah pihak.
Demikian berita acara ini dibuat dengan sesungguhnya untuk dilaksanakan sebagaimana
mestinya.
An. Kuasa Bendahara Umum Negara,

An. Kuasa Pengguna Anggaran,

Kepala Seksi Verifikasi dan Akuntansi

Kepala BPS Kab.Sukoharjo

Krismawan
NIP.197311211994021001

Ir. Sri Ariyanto
NIP.196411171990031002

Berita Acara Rekonsiliasi ini telah diotorisasi secara elektronik, tidak dibutuhkan tanda tangan basah",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-42320/WPB.13/KP.162/2021
Pada hari ini Rabu tanggal Delapan Belas bulan Agustus tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
KAB. SRAGEN (019145) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara SRAGEN
, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juli 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
7,225,820,000
3,733,477,383
-168
0
678,194
0
0
60,000,000
60,000,000
0
0
0

SAI
7,225,820,000
3,733,477,383
-168
0
678,194
0
0
60,000,000
60,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-72285/WPB.13/KP.028/2021
Pada hari ini Selasa tanggal Tujuh bulan September tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KOTA
SURAKARTA (019152) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara SURAKARTA, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Agustus 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
5,596,578,000
3,340,379,156
-555,256
0
999,736
0
0
24,000,000
24,000,000
0
0
0

SAI
5,596,578,000
3,340,379,156
-555,256
0
999,736
0
0
24,000,000
24,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-125048/WPB.13/KP.029/2021
Pada hari ini Jumat tanggal Tiga bulan Desember tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
BANYUMAS (019166) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara PURWOKERTO, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Nopember 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
8,385,404,000
7,189,600,560
-1,117,579
0
840,448
0
0
30,000,000
30,000,000
0
0
0

SAI
8,385,404,000
7,189,600,560
-1,117,579
0
840,448
0
0
30,000,000
30,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-149033/WPB.13/KP.029/2021
Pada hari ini Jumat tanggal Tujuh bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
PURBALINGGA (019170) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara PURWOKERTO, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
6,148,643,000
6,103,655,854
-5
0
47,895,155
0
0
0
0
0
0
0

SAI
6,148,643,000
6,103,655,854
-5
0
47,895,155
0
0
0
0
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-153643/WPB.13/KP.130/2021
Pada hari ini Selasa tanggal Sebelas bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
CILACAP (019187) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara CILACAP, yang selanjutnya disebut Bendahara Umum
Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
8,269,840,000
8,214,179,546
-1,589,328
0
47,193,187
0
0
0
0
0
0
0

SAI
8,269,840,000
8,214,179,546
-1,589,328
0
47,193,187
0
0
0
0
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-34216/WPB.13/KP.164/2021
Pada hari ini Kamis tanggal Lima Belas bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
BANJARNEGARA (019191) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara BANJARNEGARA, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juni 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
7,715,089,000
2,780,441,844
-540,000
0
534,660
0
0
30,000,000
30,000,000
0
0
0

SAI
7,715,089,000
2,780,441,844
-540,000
0
534,660
0
0
30,000,000
30,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-9450/WPB.27/KP.049/2021
Pada hari ini Senin tanggal Lima bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
MINAHASA (428732) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara MANADO, yang selanjutnya disebut Bendahara Umum
Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
6,799,462,000
1,907,141,311
-53
0
74,373,314
0
0
60,000,000
60,000,000
0
0
0

SAI
6,799,462,000
1,907,141,311
-53
0
74,373,314
0
0
60,000,000
60,000,000
0
0
0

Perbedaan",2
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SULAWESI TENGGARA

Kd Lap : BBSAIK
Tanggal : 16-01-22
Halaman :
1


PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.429074/054012000429074 156

KREDIT

SALDO",3
"BUKU PEMBANTU PAJAK

Tahun Anggaran (2021)
Kementerian / Lembaga © (054) 'BADAN PUSAT STATISTIK
Unit Organisasi : (01) Badan Pusat Statistik
Provinsi/Kabupaten/Kota © (01.53) KOTA JAKARTA BARAT
Satuan Kerja + (539159) BADAN PUSAT STATISTIK JAKARTA BARAT
Dokumen © (01) DIPA
Nomor/Tanggal Dokumen : DIPA-054.01.2,.539159/2021 / 23-11-2020
8,00 1 29-11-2021 DIPA-054.01.2.539159/2021 Revisi ke 08
KPPN © (019) JAKARTA 11
Bulan : Agustus 2021
Penerimaan (Debet) Pengeluaran
TGL |NO.B/K URAIAN 9 Saldo
PPN PPh Ps 21 | PPh Ps 22 | PPh Ps 23 | Lain-lain Kredit",1
"BUKU PEMBANTU PAJAK
Tahun Anggaran
Kementerian / Lembaga

: (2021)
: (054)

Unit Organisasi

: (01)

Badan Pusat Statistik

Provinsi/Kabupaten/Kota

: (01.00)
: (018576)

DKI JAKARTA

Satuan Kerja
Dokumen

BADAN PUSAT STATISTIK

SEKRETARIAT UTAMA BADAN PUSAT STATISTIK

Nomor/Tanggal Dokumen

: (01)
DIPA
: DIPA-054.01.1.018576/2021

KPPN

: (019)

/

23-11-2020

JAKARTA II

Bulan : Juni 2021
TGL

NO. B/K

URAIAN
Saldo Awal

07-06-202

Penerimaan (Debet)

PPN
13.327.187

001671 LPJ 1 025: Nomor Transaksi

PPh Ps 21

PPh Ps 22

59.358.000

2.570.040

Pengeluaran
Kredit

PPh Ps 23 Lain-lain",1
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SULAWESI TENGGARA

Kd Lap : BBSAIAK
Tanggal : 21-01-22
Halaman :
1

PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

111611

Kas di Bendahara Pengeluaran

TGL DOK

01-01-21

01-01-21

SALDO

18-01-21

18-01-21

SP2DPL

211571301000041

157

23-12-21

23-12-21

SP2DPT

211570301000136

157

24,159,000

35,841,000

211570301000137

157

35,841,000

0

60,000,000

60,000,000

0

DEBET

KREDIT

SALDO

0

0

BUKU BESAR
TGL POS

111613

TGL DOK

JNS DOK

NO DOK

BAES1WIL
SATK

KPPN

054012000429080

DEBET

KREDIT

0

0

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SULAWESI TENGGARA

Kd Lap : BBSAIAK
Tanggal : 05-12-21
Halaman :
1

PERIODE 1 JANUARI S/D 30 SEPTEMBER 2021
BUKU BESAR

111611

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

01-01-21

01-01-21

SALDO

15-01-21

15-01-21

SP2DPL

BUKU BESAR

111613

JNS DOK

TGL DOK

JNS DOK

01-01-21

01-01-21

SALDO

111821

TGL DOK

JNS DOK

01-01-21

01-01-21

SALDO

117111

KPPN

DEBET

KREDIT",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
KOTA KENDARI

Kd Lap : BBSAIAK
Tanggal : 05-12-2021
Halaman :
1
PERIODE 1 JANUARI S/D 30 SEPTEMBER 2021
BUKU BESAR
TGL POS

313111

Ditagihkan ke Entitas Lain

TGL DOK

JNS DOK

05-07-2021 05-07-2021

SP2DPT

03-08-2021 03-08-2021

BUKU BESAR
TGL POS

313121

NO DOK

BAES1WIL
SATK

KPPN

210601302007506 054012051613298 060

DEBET

SALDO

KREDIT",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SULAWESI SELATAN

Kd Lap : BBSAIK
Tanggal : 18-01-22
Halaman :
1


PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428867/054011900428867 056

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SULAWESI SELATAN

: BBSAIK
Tanggal : 30-09-21
Halaman :
1
Kd Lap
PERIODE 1 JANUARI S/D 30 SEPTEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428873/ 054011900428873 136

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SULAWESI TENGAH

Kd Lap : BBSAIK
Tanggal : 24-01-22
Halaman :
1

PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428785/054011800428785 051

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SULAWESI UTARA

Kd Lap : BBSAIK
Tanggal : 18-01-22
Halaman :
1

PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.416005/054011700416005 158

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
KALIMANTAN TIMUR

: BBSAIK
Tanggal : 16-01-2022
Halaman :
1
Kd Lap

PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR
TGL POS

115612

TGL DOK

01-01-2021 23-11-2020

Piutang dari KPPN
JNS DOK
DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428641/054011600428641 046

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
KALIMANTAN SELATAN

Kd Lap : BBSAIK
Tanggal : 15-01-22
Halaman :
1

PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428531/054011500428531 045

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
KALIMANTAN TENGAH

Kd Lap : BBSAIK
Tanggal : 14-01-22
Halaman :
1


PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428465/054011400428465 102

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
KALIMANTAN BARAT

Kd Lap : BBSAIK
Tanggal : 05-12-21
Halaman :
1


PERIODE 1 JANUARI S/D 30 SEPTEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-01-21

23-11-20

DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428383/054011300428383 042

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
LAMPUNG

Kd Lap : BBSAIK
Tanggal : 15-01-22
Halaman :
1

PERIODE 1 DESEMBER S/D 31 DESEMBER 2021
BUKU BESAR

115612

Piutang dari KPPN

TGL POS

TGL DOK

JNS DOK

01-12-21

01-12-21

SP2DPL

03-12-21

06-12-21

07-12-21

10-12-21

03-12-21

06-12-21

07-12-21

10-12-21

NO DOK

BAES1WIL
SATK

KPPN

210171501004542 054011200428330 017

DEBET

SALDO

KREDIT",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SUMATERA SELATAN

Kd Lap : BBSAIAK
Tanggal : 17-01-22
Halaman :
1

PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

111611

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

JNS DOK

01-01-21

01-01-21

SALDO

02-02-21

02-02-21

SP2DPL

24-12-21

24-12-21

27-12-21

27-12-21

NO DOK

BAES1WIL
SATK

SALDO

KPPN

DEBET

KREDIT",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
JAMBI

Kd Lap : BBSAIK
Tanggal : 15-01-2022
Halaman :
1
PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR
TGL POS

115612

TGL DOK

01-01-2021 23-11-2020

Piutang dari KPPN
JNS DOK
DIPA

NO DOK

BAES1WIL
SATK

KPPN

DEBET

DIPA-054.01.2.428151/054011000428151 078

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
RIAU

Kd Lap : BBSAIAK
Tanggal : 17-01-22
Halaman :
1

PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

111611

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

01-01-21

01-01-21

SALDO

28-01-21

28-01-21

SP2DPL

20-12-21

20-12-21

SP2DPT

28-12-21

JNS DOK

30-12-21

DEBET

KREDIT

0

0

210081303000279

008

24,000,000

210081701000739

008

5,379,258

18,620,742

210081701000742

008

300,000

18,320,742

210081701000743

008

78,000

18,242,742

210081701000969

008

600,000

17,642,742

210081701000970

008

528,000

17,114,742

210081701000971

008

4,299,128

12,815,614

210081701001240

008

9,509,573

3,306,041

210081701001270

008

150,000

3,156,041

SISPEN

58ACF1JNF3PSM0OR

008

181

3,155,860

SP2DPT

210081701001424

008

38,360

3,117,500

210081701001425

008

3,117,500

0

24,000,000

24,000,000

0

KPPN

DEBET

KREDIT

SALDO",3
"BUKU BESAR KAS
BADAN PUSAT STATISTIK
SUMATERA BARAT

Kd Lap : BBSAIAK
Tanggal : 14-01-22
Halaman :
1


PERIODE 1 JANUARI S/D 31 DESEMBER 2021
BUKU BESAR

111611

Kas di Bendahara Pengeluaran

TGL POS

TGL DOK

01-01-21

01-01-21

SALDO

14-01-21

14-01-21

SP2DPL

29-12-21

29-12-21

SP2DPT

31-12-21

31-12-21

JNS DOK

NO DOK

BAES1WIL
SATK

SALDO

KPPN

DEBET

KREDIT",3
